Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Growave raw rating (product.metafields.growave.raw_rating_string),Growave rounded rating (product.metafields.growave.rounded_rating_string),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
naruto-uzumaki-chibi-bobblehead-figure-phone-stand-naruto-shippuden-collectible-toy,Naruto Uzumaki Chibi Bobblehead Figure & Phone Stand - Naruto Shippuden Collectible Toy,"<p data-start=""112"" data-end=""611"" class="""">Show your ninja way with this Naruto Uzumaki chibi bobblehead figure! Designed in a cute and vibrant chibi style, this collectible features Naruto in his signature orange outfit, with his Konoha headband and determined grin. Not just a display piece, this figure also functions as a phone stand, making it both stylish and practical. Measuring 13.5 cm x 9 cm, it includes double-sided tape for stable placement. A perfect collectible for Naruto fans!</p>
<p data-start=""613"" data-end=""633"" class="""">Main Features:</p>
<ul data-start=""634"" data-end=""1169"">
<li data-start=""634"" data-end=""689"" class="""">
<p data-start=""636"" data-end=""689"" class="""">Character: Naruto Uzumaki from Naruto Shippuden</p>
</li>
<li data-start=""690"" data-end=""735"" class="""">
<p data-start=""692"" data-end=""735"" class="""">Design: Chibi-style bobblehead figure</p>
</li>
<li data-start=""736"" data-end=""789"" class="""">
<p data-start=""738"" data-end=""789"" class="""">Multi-Purpose: Functions as a phone stand</p>
</li>
<li data-start=""790"" data-end=""836"" class="""">
<p data-start=""792"" data-end=""836"" class="""">Dimensions: Approx. 13.5 cm x 9 cm</p>
</li>
<li data-start=""837"" data-end=""882"" class="""">
<p data-start=""839"" data-end=""882"" class="""">Material: High-quality, durable build</p>
</li>
<li data-start=""883"" data-end=""958"" class="""">
<p data-start=""885"" data-end=""958"" class="""">Base Stability: Includes double-sided tape for secure placement</p>
</li>
<li data-start=""959"" data-end=""1033"" class="""">
<p data-start=""961"" data-end=""1033"" class="""">Perfect for: Anime fans, collectors, and Naruto merchandise lovers</p>
</li>
<li data-start=""1034"" data-end=""1100"" class="""">
<p data-start=""1036"" data-end=""1100"" class="""">Ideal Display: Great for desks, shelves, or car dashboards</p>
</li>
<li data-start=""1101"" data-end=""1169"" class="""">
<p data-start=""1103"" data-end=""1169"" class="""">Gift Choice: Unique present for Naruto and anime enthusiasts</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Anime Collectible, Bobblehead Figure, Chibi Figure, Hokage, Naruto, Naruto Shippuden, Naruto Uzumaki",true,Title,Default Title,,,,,,,,DFBHNT04,0.0,shopify,10,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/Naruto_Uzumaki_Bobblehead_-_Nine-Tails_Jinchuriki_Statue.webp?v=1755585049,1,Naruto Uzumaki Chibi Bobblehead Figure & Phone Stand - Naruto Shippuden Collectible Toy DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
naruto-uzumaki-chibi-bobblehead-figure-phone-stand-naruto-shippuden-collectible-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/Naruto_Shippuden_Mini_Figurine_-_Hokage_Anime_Action_Model.webp?v=1755585098,2,Naruto Uzumaki Chibi Bobblehead Figure & Phone Stand - Naruto Shippuden Collectible Toy DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
naruto-uzumaki-chibi-bobblehead-figure-phone-stand-naruto-shippuden-collectible-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/Naruto_Uzumaki_Chibi_Figure_-_Hidden_Leaf_Ninja_Collectible_Toy.webp?v=1755585151,3,Naruto Uzumaki Chibi Bobblehead Figure & Phone Stand - Naruto Shippuden Collectible Toy DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
super-saiyan-warrior-bobblehead-dragon-ball-z-collectible-12-cm,Super Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm),"<p data-start=""92"" data-end=""596"" class=""""><br data-start=""116"" data-end=""119"">Power up your collection with this Super Saiyan Warrior Bobblehead inspired by <em data-start=""202"" data-end=""217"">Dragon Ball Z</em>! Standing at 12 cm, this chibi-style figure features the iconic golden hair and fierce expression of a Super Saiyan. Designed with a sturdy base featuring the Dragon Ball Z logo, it's a perfect collectible for fans and an ideal gift for anime enthusiasts. Whether you're a long-time fan or new to the series, this bobblehead brings Saiyan energy to your display shelf.</p>
<p data-start=""598"" data-end=""613"" class="""">Features:</p>
<ul data-start=""614"" data-end=""836"">
<li data-start=""614"" data-end=""657"" class="""">
<p data-start=""616"" data-end=""657"" class="""">Character inspired by Dragon Ball Z</p>
</li>
<li data-start=""658"" data-end=""699"" class="""">
<p data-start=""660"" data-end=""699"" class="""">12 cm tall chibi-style bobblehead</p>
</li>
<li data-start=""700"" data-end=""738"" class="""">
<p data-start=""702"" data-end=""738"" class="""">Durable, high-quality PVC material</p>
</li>
<li data-start=""739"" data-end=""789"" class="""">
<p data-start=""741"" data-end=""789"" class="""">Sturdy Dragon Ball Z logo base for display</p>
</li>
<li data-start=""790"" data-end=""836"" class="""">
<p data-start=""792"" data-end=""836"" class="""">Perfect gift for anime fans and collectors</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Anime Bobblehead Figure, Chibi Anime Figure, Dragon Ball Z Collectible, Saiyan Warrior Toy, Super Saiyan Bobblehead",true,Title,Default Title,,,,,,,,DFBHDBZ01,0.0,shopify,10,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/AnimeSaiyanWarriorBobblehead_FunCollectibleGift.webp?v=1755584858,1,Super Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
super-saiyan-warrior-bobblehead-dragon-ball-z-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/DBZGokuChibiSuperSaiyanFigurine_DeskDecorCollectible.webp?v=1755584906,2,Super Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
super-saiyan-warrior-bobblehead-dragon-ball-z-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/DragonBallZSuperSaiyanMiniFigure_CuteChibiEdition.webp?v=1755584957,3,Super Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
super-saiyan-warrior-bobblehead-dragon-ball-z-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/SuperSaiyanChibiWarriorBobblehead_AnimeCollectible.webp?v=1755585002,4,Super Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
chibi-saiyan-warrior-bobblehead-dragon-ball-z-collectible-12-cm,Chibi Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm),"<p data-start=""92"" data-end=""614"" class="""">Add a touch of Dragon Ball Z charm to your collection with this Chibi Saiyan Warrior Bobblehead! Measuring 12 cm tall, this adorable figure captures the playful spirit of the young Saiyan with a cheerful expression and signature martial arts outfit. The figure is securely seated on a Dragon Ball Z logo base, making it a perfect display piece for fans and collectors. Whether you're a die-hard DBZ enthusiast or seeking a unique anime gift, this bobblehead is a must-have!</p>
<p data-start=""616"" data-end=""631"" class="""">Features:</p>
<ul data-start=""632"" data-end=""877"">
<li data-start=""632"" data-end=""673"" class="""">
<p data-start=""634"" data-end=""673"" class="""">12 cm tall chibi-style bobblehead</p>
</li>
<li data-start=""674"" data-end=""733"" class="""">
<p data-start=""676"" data-end=""733"" class="""">Inspired by Dragon Ball Z's iconic Saiyan character</p>
</li>
<li data-start=""734"" data-end=""778"" class="""">
<p data-start=""736"" data-end=""778"" class="""">High-quality PVC material for durability</p>
</li>
<li data-start=""779"" data-end=""825"" class="""">
<p data-start=""781"" data-end=""825"" class="""">Sturdy Dragon Ball Z logo display base</p>
</li>
<li data-start=""826"" data-end=""877"" class="""">
<p data-start=""828"" data-end=""877"" class="""">Perfect for anime fans, collectors, and gifting</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Anime Bobblehead Figure, Chibi Saiyan Bobblehead, Dragon Ball Z Collectible, Saiyan Warrior Toy",true,Title,Default Title,,,,,,,,DFBHDBZ02,0.0,shopify,10,deny,manual,374.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/ChibiSaiyanWarriorBobblehead_AnimeCollectible.webp?v=1755584716,1,Chibi Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
chibi-saiyan-warrior-bobblehead-dragon-ball-z-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/Anime_Martial_Artist_Chibi_Bobblehead_Fun_Gift_Idea.webp?v=1755584762,2,Chibi Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
chibi-saiyan-warrior-bobblehead-dragon-ball-z-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/Dragon_Ball_Z_Cute_Fighter_Mini_Figure_Desk_Decor.webp?v=1755584812,3,Chibi Saiyan Warrior Bobblehead – Dragon Ball Z Collectible (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
dragon-ball-z-mini-fighter-bobblehead-anime-desk-decor-12-cm,Dragon Ball Z Mini Fighter Bobblehead – Anime Desk Decor (12 cm),"<p data-start=""89"" data-end=""562"" class="""">Bring the fun of Dragon Ball Z to your space with this Mini Fighter Bobblehead! Standing 12 cm tall, this figure captures the cheerful and playful personality of a beloved DBZ character. With its bright yellow martial arts outfit and Dragon Ball Z logo base, it's the perfect display piece for your desk, shelf, or collection. Crafted from durable PVC, this bobblehead is a must-have for anime lovers and DBZ fans alike.</p>
<p data-start=""564"" data-end=""579"" class="""">Features:</p>
<ul data-start=""580"" data-end=""868"">
<li data-start=""580"" data-end=""621"" class="""">
<p data-start=""582"" data-end=""621"" class="""">12 cm tall chibi-style bobblehead</p>
</li>
<li data-start=""622"" data-end=""682"" class="""">
<p data-start=""624"" data-end=""682"" class="""">Inspired by Dragon Ball Z's iconic fighter character</p>
</li>
<li data-start=""683"" data-end=""740"" class="""">
<p data-start=""685"" data-end=""740"" class="""">High-quality PVC material for long-lasting durability</p>
</li>
<li data-start=""741"" data-end=""793"" class="""">
<p data-start=""743"" data-end=""793"" class="""">Comes with a Dragon Ball Z logo display base</p>
</li>
<li data-start=""794"" data-end=""868"" class="""">
<p data-start=""796"" data-end=""868"" class="""">Perfect for anime enthusiasts, collectors, and as a fun desk accessory</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Anime Desk Decor, DBZ Collectible Toy, Dragon Ball Z Bobblehead, Mini Fighter Bobble Figure",true,Title,Default Title,,,,,,,,DFBHDBZ03,0.0,shopify,10,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/DragonBallZMiniFighterBobbleFigure_DeskDecor.webp?v=1755584572,1,Dragon Ball Z Mini Fighter Bobblehead – Anime Desk Decor (12 cm) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
dragon-ball-z-mini-fighter-bobblehead-anime-desk-decor-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/ChibiMartialArtsWarriorBobblehead_AnimeCollectible.webp?v=1755584621,2,Dragon Ball Z Mini Fighter Bobblehead – Anime Desk Decor (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
dragon-ball-z-mini-fighter-bobblehead-anime-desk-decor-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/CuteAnimeWarriorBobblehead_FunCollectibleGift.webp?v=1755584672,3,Dragon Ball Z Mini Fighter Bobblehead – Anime Desk Decor (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
dragon-ball-z-mini-fighter-bobblehead-anime-desk-toy-12-cm,Dragon Ball Z Mini Fighter Bobblehead – Anime Desk Toy (12 cm),"<p data-start=""87"" data-end=""548"" class="""">Add a playful touch to your collection with this Dragon Ball Z Mini Fighter Bobblehead! This 12 cm chibi-style bobblehead features a wide-eyed, curious expression and a classic warrior look. With a durable PVC build and a Dragon Ball Z logo base, it's the perfect anime-inspired desk toy for fans of all ages. Whether you're a seasoned collector or a casual fan, this bobblehead makes an excellent gift or display piece.</p>
<p data-start=""550"" data-end=""565"" class="""">Features:</p>
<ul data-start=""566"" data-end=""830"">
<li data-start=""566"" data-end=""607"" class="""">
<p data-start=""568"" data-end=""607"" class="""">12 cm tall mini bobblehead figure</p>
</li>
<li data-start=""608"" data-end=""669"" class="""">
<p data-start=""610"" data-end=""669"" class="""">Adorable chibi-style design inspired by Dragon Ball Z</p>
</li>
<li data-start=""670"" data-end=""715"" class="""">
<p data-start=""672"" data-end=""715"" class="""">Made from high-quality PVC for durability</p>
</li>
<li data-start=""716"" data-end=""762"" class="""">
<p data-start=""718"" data-end=""762"" class="""">Sturdy Dragon Ball Z logo display base</p>
</li>
<li data-start=""763"" data-end=""830"" class="""">
<p data-start=""765"" data-end=""830"" class="""">Perfect for anime fans, collectors, and as a fun desk accessory</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Anime Desk Toy, DBZ Collectible Figurine, Dragon Ball Z Bobblehead, Mini Fighter Bobble Figure",true,Title,Default Title,,,,,,,,DFBHDBZ04,0.0,shopify,10,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/DragonBallZMiniFighterBobbleFigure_DeskToy.webp?v=1755584427,1,Dragon Ball Z Mini Fighter Bobblehead – Anime Desk Toy (12 cm) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
dragon-ball-z-mini-fighter-bobblehead-anime-desk-toy-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/ChibiAnimeHeroBobblehead_CollectibleFigurine.webp?v=1755584473,2,Dragon Ball Z Mini Fighter Bobblehead – Anime Desk Toy (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
dragon-ball-z-mini-fighter-bobblehead-anime-desk-toy-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/CuteAnimeWarriorBobblehead_FunCollectibleGift_f0a351f2-c618-40db-bd56-139cb6ff8727.webp?v=1755584525,3,Dragon Ball Z Mini Fighter Bobblehead – Anime Desk Toy (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
jujutsu-kaisen-yuji-itadori-mini-bobblehead-chibi-anime-desk-toy-12-cm,Jujutsu Kaisen Yuji Itadori Mini Bobblehead – Chibi Anime Desk Toy (12 cm),"<p data-start=""87"" data-end=""548"" class="""">Product Description:<br data-start=""111"" data-end=""114"">Add a playful touch to your collection with this Dragon Ball Z Mini Fighter Bobblehead! This 12 cm chibi-style bobblehead features a wide-eyed, curious expression and a classic warrior look. With a durable PVC build and a Dragon Ball Z logo base, it's the perfect anime-inspired desk toy for fans of all ages. Whether you're a seasoned collector or a casual fan, this bobblehead makes an excellent gift or display piece.</p>
<p data-start=""550"" data-end=""565"" class="""">Features:</p>
<ul data-start=""566"" data-end=""830"">
<li data-start=""566"" data-end=""607"" class="""">
<p data-start=""568"" data-end=""607"" class="""">12 cm tall mini bobblehead figure</p>
</li>
<li data-start=""608"" data-end=""669"" class="""">
<p data-start=""610"" data-end=""669"" class="""">Adorable chibi-style design inspired by Dragon Ball Z</p>
</li>
<li data-start=""670"" data-end=""715"" class="""">
<p data-start=""672"" data-end=""715"" class="""">Made from high-quality PVC for durability</p>
</li>
<li data-start=""716"" data-end=""762"" class="""">
<p data-start=""718"" data-end=""762"" class="""">Sturdy Dragon Ball Z logo display base</p>
</li>
<li data-start=""763"" data-end=""830"" class="""">
<p data-start=""765"" data-end=""830"" class="""">Perfect for anime fans, collectors, and as a fun desk accessory</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Anime Desk Toy, JJK Collectible Figurine, Jujutsu Kaisen Bobblehead, Yuji Itadori Mini Figure",true,Title,Default Title,,,,,,,,JJKBH01,0.0,shopify,10,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/jujutsu-kaisen-yuji-itadori-figure.webp?v=1755584227,1,Jujutsu Kaisen Yuji Itadori Mini Bobblehead – Chibi Anime Desk Toy (12 cm) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
jujutsu-kaisen-yuji-itadori-mini-bobblehead-chibi-anime-desk-toy-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/itadori-chibi-bobblehead-toy.webp?v=1755584281,2,Jujutsu Kaisen Yuji Itadori Mini Bobblehead – Chibi Anime Desk Toy (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
jujutsu-kaisen-yuji-itadori-mini-bobblehead-chibi-anime-desk-toy-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/jujutsu-kaisen-yuji-collectible.webp?v=1755584332,3,Jujutsu Kaisen Yuji Itadori Mini Bobblehead – Chibi Anime Desk Toy (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
jujutsu-kaisen-yuji-itadori-mini-bobblehead-chibi-anime-desk-toy-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/yuji-itadori-bobblehead-figure.webp?v=1755584382,4,Jujutsu Kaisen Yuji Itadori Mini Bobblehead – Chibi Anime Desk Toy (12 cm) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
one-piece-sanji-mini-bobblehead-chibi-anime-desk-toy-12-cm,One Piece Sanji Mini Bobblehead – Chibi Anime Desk Toy (12 cm),"<p data-start=""122"" data-end=""675"" class="""">Add a touch of charm and humor to your collection with this Sanji Mini Bobblehead from One Piece! Standing at 12 cm, this chibi-style figure captures Sanji’s iconic love-struck expression, complete with a heart-shaped eye and wide grin. Dressed in his classic black suit, this durable PVC collectible sits on a sturdy One Piece logo base, making it a perfect addition to any anime fan’s desk or shelf. Whether you're a dedicated One Piece collector or searching for a fun anime gift, this bobblehead is a must-have!</p>
<h3 data-start=""677"" data-end=""696"" class="""">Features:</h3>
<p data-start=""697"" data-end=""1026"" class="""">✔ 12 cm tall mini bobblehead – Perfect for display<br data-start=""751"" data-end=""754"">✔ Adorable chibi-style Sanji design – Captures his signature expression<br data-start=""829"" data-end=""832"">✔ Made from high-quality PVC – Durable and long-lasting<br data-start=""891"" data-end=""894"">✔ Sturdy One Piece logo base – Great for desks &amp; shelves<br data-start=""954"" data-end=""957"" data-is-only-node="""">✔ Ideal for anime fans &amp; collectors – A fun and thoughtful gift</p>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Anime Desk Toy, Chibi Sanji Bobblehead, One Piece Bobblehead, One Piece Collectible Figurine, Sanji Mini Figure",true,Title,Default Title,,,,,,,,DFBHOP01,0.0,shopify,10,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/sanji-figurine-one-piece-collectible.webp?v=1755584017,1,One Piece Sanji Mini Bobblehead – Chibi Anime Desk Toy (12 cm) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
