Company Name,Domain Name,Country ID
Kaemingk B.V.,kaemingk.com,NL
KAIZEN Realty,kaizen-realty.com,US
Kalamazoo RESA,kresa.org,US
Kaleris,kaleris.com,US
Kalinga University,kalingauniversity.ac.in,IN
Kalispell Public Schools,sd5.k12.mt.us,US
Kalitta Air,kalittaair.com,US
"Kampgrounds Of America, Inc.",koa.net,US
Kamstrup,kamstrup.com,DK
Kansas City Kansas Community College,kckcc.edu,US
Kansas City Southern,kcsouthern.com,US
"Kansas City, Kansas Public Schools",kckschools.org,US
Kansas State University,k-state.edu,US
Kanton Luzern,lu.ch,CH
Kanton Uri,ur.ch,CH
Kantonsspital Baden,kantonsspitalbaden.ch,CH
Kao,kao.com,US
KAO CHEMICALS EUROPE SL,kao.com,ES
KAPSCH-Group Beteiligungs GmbH,kapsch.net,AT
Kapture,kapture.cx,IN
KAR Auction Services,karglobal.com,US
KARAM,karam.in,IN
Karbon Homes,karbonhomes.co.uk,GB
Karin Group,karingroup.com,CN
Karix,karix.com,IN
Karolinska Institutet,ki.se,SE
Karunya,karunya.edu,IN
Kasasa,kasasa.com,US
Kaseya,kaseya.com,US
Kasm Technologies,kasmweb.com,US
Katolicki Uniwersytet Lubelski Jana Pawła II,kul.pl,PL
Kaufman Hall,kaufmanhall.com,US
Kawartha Pine Ridge District School Board,kprschools.ca,CA
Kaweah Health,kaweahhealth.org,US
KAYAK,kayak.com,US
KB Home,kbhome.com,US
KBQuest,kbquest.com,CN
KCA DEUTAG ALPHA LIMITED,kcadeutag.com,GB
Kcnsc,kcnsc.doe.gov,US
Kcpd,kcpd.org,US
Keating Muething & Klekamp PLL,kmklaw.com,US
Kebechem,kebechem.com,CA
Keenan & Associates,keenan.com,US
Kegel,kegel.net,US
Kegler Brown,keglerbrown.com,US
KeHE Distributors,kehe.com,US
Keiter,keitercpa.com,US
Keith Valley Middle School,hatboro-horsham.org,US
Keller Supply Company,kellersupply.com,US
Kellton,kellton.com,IN
Kellwood Company,kellwood.com,US
Kelly Services,kellyservices.com,US
Kenco,kencogroup.com,US
Kendall Electric,kendallelectric.com,US
Kendra Scott,kendrascott.com,US
Kennedy Krieger Institute,kennedykrieger.org,US
Kenneth Cole,kennethcole.com,US
Kenneth Copeland Ministries,kcm.org,US
Kenosha County,kenoshacounty.org,US
Kenshoo,skai.io,IL
Kent School District,kent.k12.wa.us,US
Kent State University,kent.edu,US
Kentucky Community & Technical College System,kctcs.edu,US
Kentucky Wesleyan College,kwc.edu,US
Kenvue,kenvue.com,US
Kenya Wildlife Service,kws.go.ke,KE
Kerman Unified School District,kermanusd.com,US
Kern High School District,kernhigh.org,US
Kerna Communications,kerna.ie,IE
Kerry Group,kerry.com,US
Kershaw County School District,kcsdschools.net,US
Kestra Financial,kestrafinancial.com,US
Kewaunee,kewaunee.in,IN
Keyloop,keyloop.com,GB
Keyrus,keyrus.com,BR
Keys Public Schools,keyscougars.org,US
Keystone,keystone.us,US
Keystone Insurance.,keystonegroup.co.uk,IE
Keyva,keyvatech.com,US
KGI,kgi.com.hk,CN
KGISL,kgisl.com,IN
Khalifa Fund for Enterprise Development,khalifafund.ae,AE
Khalifa University,ku.ac.ae,AE
Khan,khanacademy.org,US
Khoros,khoros.com,US
Kiatnakin Bank,kkpfg.com,TH
KIBAR HOLDING ANONIM SIRKETI,kibarholding.com,TR
KidKraft,kidkraft.com,US
Kids2,kids2.com,US
Kidwell,kidwellinc.com,US
Kilpatrick Townsend & Stockton LLP,ktslaw.com,US
Kimball International,kimballinternational.com,US
Kimballelectronics,kimballelectronics.com,US
Kimco Realty Corporation,kimcorealty.com,US
KIMEX a.s.,kimex.sk,SK
Kimpton Hotel & Restaurant Group,kimptonhotels.com,US
KIMSHEALTH,kimshealth.org,IN
Kinder Morgan,kindermorgan.com,US
King & Wood Mallesons,kwm.com,AU
King Street Capital Management,kingstreet.com,US
Kingdom Projects,kprbh.com,AU
Kings,kings.com,US
King's College London,kcl.ac.uk,GB
King's Hawaiian,kingshawaiian.com,US
Kingsmen,kingsmen-int.com,SG
Kingston University,kingston.ac.uk,GB
Kinsale Insurance,kinsaleins.com,US
KIO,kio.tech,MX
KIOXIA,kioxia.com,JP
KIPP NYC,kippnyc.org,US
KIPP SoCal Public Schools,kippsocal.org,US
KIPP Texas Public Schools,kipptexas.org,US
Kirby Corporation,kirbycorp.com,US
Kirkwood Community College,kirkwood.edu,US
Kirkwood School District,kirkwoodschools.org,US
Kirton McConkie,kmclaw.com,US
Kiss USA,kissusa.com,US
Kite Pharma,kitepharma.com,US
Kiteworks,kiteworks.com,US
KiZAN,kizan.com,US
KKday,kkday.com,TW
KLA,kla.com,IL
Klarna,klarna.com,SE
Klarna,klarna.com,GB
KLE Technological University,kletech.ac.in,IN
KLEPIERRE,klepierre.com,FR
KLEYR GRASSO,kleyrgrasso.com,LU
Klick,klick.com,US
Kloeckner Metals,kloecknermetals.com,US
Klosterneuburg,klosterneuburg.at,AT
Kmart,kmart.com,AU
KMUTT,kmutt.ac.th,TH
KN,kuehne-nagel.com,PL
Knab,knab.nl,NL
Knauf Insulation North America,knaufnorthamerica.com,US
Knights Of Columbus,kofc.org,US
Know All Edge,know-all-edge.com,AE
Knox City Council,knox.vic.gov.au,AU
Knox Community Hospital,kch.org,US
Knox County Schools,knoxschools.org,US
Kochi Metro Rail Ltd,kochimetro.org,IN
Kodiak Island Borough School District,kibsd.org,US
Kofax,tungstenautomation.com,US
Kogta Financial,kogta.in,IN
Koja,koja.fi,FI
Kokkolan ensi- ja turvakoti ry,ensijaturvakotienliitto.fi,FI
KOLIN INSAAT TURIZM SANAYI VE TICARET ANONIM SIRKETI,kolin.com.tr,TR
Kolte Patil Developers,koltepatil.com,IN
KOMANDOR Slovensko a.s.,komandor.sk,SK
Komar,komarbrands.com,US
Kommunalnet E-Government Solutions GmbH,kommunalnet.at,AT
Komodo Health,komodohealth.com,US
Kompass SA,fr.kompass.com,FR
Kondex,kondex.com,US
KONERU LAKSHMAIAH EDUCATION FOUNDATION,kluniversity.in,IN
Konew,konew.com,CN
Koniag Government Services,koniag-gs.com,US
Konica Minolta,konicaminolta.com,CN
Kontoor Brands,kontoorbrands.com,US
Kontron,kontron.com,DE
Konvert Interim Vlaanderen,konvert.be,BE
KONVERTO,konverto.eu,IT
KONYA BUYUKSEHIR BELEDIYESI,konya.bel.tr,TR
Koolwijk Polsbroek B.V.,koolwijk-logistics.com,NL
Kore.ai,kore.ai,IN
Korn Ferry,kornferry.com,US
KOSIT a.s.,kosit.sk,SK
KOSMOCAR S.A.,kosmocar.gr,GR
Kotak Mahindra Bank Ltd,kotak.com,IN
KP Accounting & Tax Services LLC,methow.cpa,US
KPI Digital,kpidigital.com,CA
Kpmg Associes,kpmg.co.uk,FR
KPMG N.V.,kpmg.co.uk,NL
KPMG SA,kpmg.co.uk,ES
KPRC,click2houston.com,US
K-Profile AG,k-profile.com,CH
KPS,kps.com,DE
KPS Capital Partners,kpsfund.com,US
Krajský pamiatkový úrad Trnava,pamiatky.sk,SK
Kramer Levin Naftalis & Frankel LLP,kramerlevin.com,US
KRATOS,kratosdefense.com,US
KrazyBee,kbnbfc.in,IN
Krëfel Group SAS,krefel.be,BE
Kreischer Miller,kmco.com,US
KRIBHCO,kribhco.net,IN
Kristiania,kristiania.no,NO
Kroger,kroger.com,US
Kroll,kroll.com,BR
Kroll,kroll.com,CA
Kroo,kroo.com,GB
KS FRANCE SAS,rheinmetall-automotive.com,FR
KTH,kth.se,SE
Kto Karatay Üniversitesi,karatay.edu.tr,TR
KTVR Bus Services (Pty)Ltd,twitter.com,ZA
KUEHNE+NAGEL,kuehne-nagel.com,FR
Kueski,kueski.com,MX
Kum & Go,kumandgo.com,US
Kuo,kuo.com.mx,MX
Kurita America,kuritaamerica.com,US
Kutak Rock,kutakrock.com,US
Kvänum Kök AB,kvanum.se,SE
KYC Israel,kycisrael.com,IL
Kyndryl,kyndryl.com,ES
Kyocera,global.kyocera.com,JP
Kyowa Kirin,kyowakirin.com,JP
Kzn Treasury,kzntreasury.gov.za,ZA
L Arcade,larcade.ch,CH
L&L Hawaiian Barbecue,hawaiianbarbecue.com,US
L&T Finance,ltfs.com,IN
L&T Technology Services,ltts.com,US
L.L.Bean,llbean.com,US
L.M. Ericsson,ericsson.com,CA
LA CASA DEL CAMINO,casadelcaminetto.com,US
LA Fitness,lafitness.com,US
La Luxembourgeoise-vie Société Anonyme D'Assurances,lalux.lu,LU
LA MARZOCCO SRL,lamarzocco.com,IT
La Salle Neza,lasalleadistancia.com,MX
La Sorgente,lasorgenteinchiostri.com,IT
LAB3,lab3.com.au,AU
Labaton Sucharow,labaton.com,US
Labcorp,labcorp.com,US
Labor & Workforce Development Agency,labor.ca.gov,US
Labor Works of Dayton,laborworksusa.com,US
Laboratorio Zeyco,zeyco.com,MX
Laborie,laborie.com,US
LACASA Architects & Engineering Consultants,lacasa.ae,AE
LACERA,lacera.com,US
Lacework,lacework.com,US
Lactanet,lactanet.ca,CA
Ladendorf Law,ladendorf.com,US
Ladera Technology,laderatechnology.com,IN
Ladue School District,ladueschools.net,US
Lafayette College,lafayette.edu,US
LaGuardia Community College,laguardia.edu,US
Lake Cumberland Regional Hospital,lakecumberlandhospital.com,US
Lake Michigan College,lakemichigancollege.edu,US
Lake Travis Independent School District,ltisdschools.org,US
Lake Washington Institute Of Technology,lwtech.edu,US
Lake Washington School District,lwsd.org,US
Lakehead University,lakeheadu.ca,CA
Lakepointe Church,lakepointe.church,US
Lakeview Hospital,mountainstar.com,US
Lakota Local School District,lakotaonline.com,US
Lakshmi Ring Travellers,lrt.co.in,IN
Lam Research,lamresearch.com,US
Lam Research,lamresearch.com,AT
Lamar Consolidated Independent School District,lcisd.org,US
Lambda,lambdalabs.com,US
Lambton College,lambtoncollege.ca,CA
LAN WAN Enterprise,lanwane.com,US
Land View,lvf.com,US
Landmark Credit Union,landmarkcu.com,US
Landmark Group,landmarkgroup.com,IN
Landmark Management Group,landmarktx.com,US
Landmark Properties,landmarkproperties.com,US
Landskrona Stad,landskrona.se,SE
Landstar System,landstar.com,US
Lane College,lanecollege.edu,US
Langara College,langara.ca,CA
Langley School District,sd35.bc.ca,CA
"Langlois Avocats, S.E.N.C.R.L.",langlois.ca,CA
Lannett,lannett.com,US
Länsförsäkringar AB (publ),lansforsakringar.se,SE
Lanxess AG,lanxess.com,US
Lapsys Infotech,lapsysit.com,IN
Laredo Independent School District,laredoisd.org,US
Lares Online,laresonline.pt,PT
Las Nubes Eventos,nubes.ru,MX
LASALLE College Of The Arts,lasalle.edu.sg,SG
Laserfiche,laserfiche.com,US
Lasko Products,lasko.com,US
LATAM Airlines,latam.com,BR
LatentView Analytics,latentview.com,IN
Lathrop GPM,lathropgpm.com,US
Laticrete,laticrete.com,US
Latin School Of Chicago,latinschool.org,US
Lattitude,lattitude.co,CO
Lauderdale County School District,lcschools.org,US
LaunchDarkly,launchdarkly.com,US
Laura Bush Middle School,lcisd.net,US
Laurenty,laurenty.be,BE
Lauro Ikastola,lauroikastola.eus,ES
Laurus Labs,lauruslabs.com,IN
Lawcover,lawcover.com.au,AU
Lawrence Berkeley National Laboratory,lbl.gov,US
Lawrence Livermore National Laboratory,llnl.gov,US
Lawrence Public Schools,usd497.org,US
Lawrence Technological University,ltu.edu,US
Lawton Public Schools,lawtonps.org,US
Lawyers Mutual,lawyersmutualnc.com,US
Layer 3 Communications,layer3com.com,US
LDI,myldi.com,US
LE MASSIF INC.,lemassif.com,CA
LEA,lea.ca,CA
Leander ISD,leanderisd.org,US
LeapFrog,leapfrog.com,US
Learfield,learfield.com,US
Learning Skills Partnership,learningskillspartnership.com,GB
LearningMate,learningmate.com,US
LearningMate,learningmate.com,IN
Lease Crutcher Lewis,lewisbuilds.com,US
LeaseQuery,finquery.com,US
Leawood Pediatrics,leawoodpediatrics.com,US
LEBARA LIMITED,lebara.com,GB
LECO,leco.com,US
Ledger,ledger.com,FR
Ledico,ledico.com,IL
Lee & Associates,lee-associates.com,US
Lee Health,leehealth.org,US
Leeds Beckett University,leedsbeckett.ac.uk,GB
Le'Fant,lefant.org,US
Legacy Behavioral Health Services,legacysga.com,US
Legacy Community Health,legacycommunityhealth.org,US
Legal & General Investment Management,lgim.com,GB
LEGAL AND GENERAL ASSURANCE (PENSIONS MANAGEMENT) LIMITED,group.legalandgeneral.com,GB
Legal Services Corporation,lsc.gov,US
LegalShield,legalshield.com,US
Legend Senior Living,legendseniorliving.com,US
Legends,legends.net,US
Legislative Assembly Of Ontario,ola.org,CA
LEGO,lego.com,DK
Lehigh Valley Health Network,lvhn.org,US
Leicestershire County Council,leicestershire.gov.uk,GB
Lekkerland,lekkerland.com,DE
Lemanik Holding SA,lemanikgroup.com,CH
Lemontree,lemontree.nl,NL
LeMoyne - Owen College,loc.edu,US
LenDenClub,lendenclub.com,IN
Lendi,lendi.com.au,AU
LendingClub,lendingclub.com,US
Lendmark Financial Services,lendmarkfinancial.com,US
Lennar,lennar.com,US
Lennox International,lennox.com,US
Lenoir City Schools,lenoircityschools.com,US
Lenovo,lenovo.com,AU
Lenskart,lenskart.com,IN
Leon County Schools,leonschools.net,US
Leon Technologies,leontechnologies.in,IN
Leonard Independent School District,leonardisd.net,US
Leopardo,leopardo.com,US
Leroy Merlin,leroymerlin.ru,FR
Les Bois Francs D.V. Inc,boisdv.ca,CA
Les Entreprises Maréchal,entreprisesmarechal.com,CA
Les Schwab,lesschwab.com,US
Lesley University,lesley.edu,US
Lester Aldridge,lesteraldridge.com,GB
Lettel Cloud Enterprise,lettel.net,BR
Lettuce Entertain You,lettuce.com,US
Level Access,levelaccess.com,US
Levi Strauss,levistrauss.com,US
"Levi, Ray & Shoup",lrs.com,US
Levy Restaurants,levyrestaurants.com,US
Lewis,teamlewis.com,US
Lewis Roca Rothgerber Christie,lewisroca.com,US
Lewisville ISD,lisd.net,US
Lexel Systems,lexel.co.nz,NZ
Lexington Medical Center,lexmed.com,US
LexisNexis,lexisnexis.com,GB
Leyden High School District 212,leyden212.org,US
Leydig,leydig.com,US
"LFP - LOJAS FRANCAS DE PORTUGAL, S.A.",lfp.pt,PT
LG Electronics,lg.com,US
LGI Homes,lgihomes.com,US
LHC Group,lhcgroup.com,US
LHH,lhh.com,US
LHSC,lhsc.on.ca,CA
Liberis,liberis.com,GB
Liberty General Insurance,libertyinsurance.in,IN
LIBERTY GROUP LTD,liberty.co.za,ZA
Liberty Mutual,libertymutual.com,US
"Liberty Oilfield Services, Inc.",libertyfrac.com,US
Liberty Public Schools,lps53.org,US
Liberty Utilities,libertyutilities.com,US
Liberty Utilities,libertyutilities.com,CA
Licencias OnLine,licenciasonline.com,CO
Licking Area Computer Association,laca.org,US
Licking Memorial Health Systems,lmhealth.org,US
LiDestri Foods,lidestrifoodanddrink.com,US
LIEBHERR-WERK BISCHOFSHOFEN GMBH,liebherr.com,AT
Life Cycle Engineering,lce.com,US
Life Fitness,lifefitness.com,US
Life School,lifeschool.net,US
Life Time,lifetime.life,US
LifeBridge Health,lifebridgehealth.org,US
LifeLong Medical Care,lifelongmedical.org,US
Lifesize,enghousevideo.com,US
Lifespark,lifespark.com,US
LifeStance Health,lifestance.com,US
Liggett Vector Brands,liggettvectorbrands.com,US
Lightricks,lightricks.com,IL
Lightspeed,lightspeedhq.com,CA
Lightyear Capital,lycap.com,US
Lilavati Hospital & Research Centre,lilavatihospital.com,IN
Lilly Pulitzer,lillypulitzer.com,US
Lime,li.me,US
Limerick Elementary School,spring-ford.net,US
Limestone County Schools,lcsk12.org,US
Lincare,lincare.com,US
Lincoln Electric,lincolnelectric.com,US
Lincoln Investment,lincolninvestment.com,US
Lincoln Medical & Mental Health Center,health.usnews.com,US
LINDE PUBLIC LIMITED COMPANY,linde.com,IE
Linden Community Schools,lindenschools.org,US
Lineage,onelineage.com,US
Linebarger Goggan Blair & Sampson,lgbs.com,US
Linguaris,linguaris.com,MX
Link Asset Management Limited,linkreit.com,CN
Link Group,linkgroup.com,AU
LinkedIn,linkedin.com,US
Linklaters,linklaters.com,DE
Linkous Construction,linkousconstruction.com,US
LinkSquares,linksquares.com,US
Linksys,linksys.com,US
Linktech Australia,linktechaustralia.com.au,AU
Linn County,linncountyiowa.gov,US
LINN Energy,linnenergy.com,US
Linnax,linnax.fi,FI
LinQuest,linquest.com,US
Linx,teamlinx.com,US
Lion,lionco.com,AU
Lionesa,lionesa.pt,PT
LionsGate Entertainment,lionsgate.com,US
Lipscomb University,lipscomb.edu,US
Liquidware,liquidware.com,US
LiquidX,liquidx.com,US
Lisan Finance Inc.,lisanfinance.com,US
LITASCO SA,litasco.com,CH
Litens Automotive Group,litens.com,CA
Lithia,lithia.com,US
Little,littleonline.com,US
Little Caesar Enterprises,littlecaesars.com,US
Little Rock School District,lrsd.org,US
LiU,liu.se,SE
Live Oak Bank,liveoakbank.com,US
LiveRamp,liveramp.com,US
Liverpool John Moores University,ljmu.ac.uk,GB
LiveView Technologies,lvt.com,US
Livi Bank,livibank.com,CN
Livingstone College,livingstone.edu,US
Livonia Public Schools,livoniapublicschools.org,US
Livspace,livspace.com,IN
Liz Earle,lizearle.com,GB
LJA Engineering,lja.com,US
LKQ Corporation,lkqcorp.com,US
LMI,lmi.org,US
LMN Architects,lmnarchitects.com,US
Loan Market,loanmarket.com.au,AU
Loandepot,loandepot.com,US
Local Government Management Agency (LGMA),lgma.ie,IE
Localiza,localiza.com,BR
LocusView,locusview.com,IL
Lodgify,lodgify.com,ES
Lodging Hospitality Management,lhmc.com,US
Lodha Group,lodhagroup.com,IN
Loews Hotels,loewshotels.com,US
Lofton Servicios Integrales,gl7.com.mx,MX
Loftus,loftus.com.au,AU
Loggi,loggi.com,BR
Logic Fruit Technologies,logic-fruit.com,IN
Logical Position,logicalposition.com,US
LOGICALIS SPAIN SL.,logicalis.com,ES
Logically,logically.com,US
Logicserve Digital,lsdigital.com,IN
LogicSource,logicsource.com,US
LOG-IN,loginlogistica.com.br,BR
LogiNext,loginextsolutions.com,IN
LoginRadius,loginradius.com,IN
Logitech,logitech.com,US
Logix Federal Credit Union,logixbanking.com,US
Loimaa,loimaa.fi,FI
"LOJA DO GATO PRETO - ARTESANATO E DECORAÇÃO, S.A.",pt.alojadogatopreto.com,PT
Loma Linda University,home.llu.edu,US
Loma Linda University Health,lluh.org,US
Lombard International Assurance Holdings S.à r.l.,lombard.lu,LU
Lombard Odier,lombardodier.com,CH
London Drugs,londondrugs.com,CA
London Hydro,londonhydro.com,CA
London South Bank University,lsbu.ac.uk,GB
Lone Star College,lonestar.edu,US
Lone Star Funds,lonestarfunds.com,US
Long Beach Unified School District,lbschools.net,US
Long View Systems,longviewsystems.com,US
LongPing High-Tech,lpht.com,BR
Longview Independent School District,lisd.org,US
Loop Capital,loopcapital.com,US
Lorien Health Services,lorienhealth.com,US
Los Alamos National Laboratory,lanl.gov,US
Los Angeles Community College District,laccd.edu,US
Los Angeles County Office Of Education,lacoe.edu,US
Los Angeles Superior Court,lacourt.org,US
Los Angeles Times,latimes.com,US
Los Angeles Unified School District,lausd.org,US
Los Fresnos Consolidated Independent School District,lfcisd.net,US
LOUDOUN COUNTY PUBLIC SCHOOL DISTRICT,lcps.org,US
Loughborough University,lboro.ac.uk,GB
LOUIS BERGER,louisberger.com,FR
Louis Widmer SA,sa-net.nl,NL
Louisiana State University,lsu.edu,US
Louisiana Tech University,latech.edu,US
Louisville Tile,louisville-tile.com,US
Lovelace Health System,lovelace.com,US
Loves,loves.com,US
Lowe’s,lowes.com,IN
Lower Merion School District,lmsd.org,US
Lower Moreland Township School District,lmtsd.org,US
Lowes Foods,lowesfoods.com,US
Lowndes County School District,lowndes.k12.ms.us,US
Lowndes County Schools,lowndes.k12.ga.us,US
Loyalist College,loyalistcollege.com,CA
Loyola University Chicago,luc.edu,US
LRS Services,lrsservices.in,IN
LSB,lsb.edu.br,BR
LSE,lse.ac.uk,GB
LSEG,lseg.com,IN
LSINC,lsinc.com,US
LTIMindtree,ltimindtree.com,US
LTIMindtree,ltimindtree.com,IN
LTK,shopltk.com,US
Lubbock Christian University,lcu.edu,US
Lubrizol,lubrizol.com,US
Lucasfilm,lucasfilm.com,US
Lucidworks,lucidworks.com,US
Luckett & Farley,luckett-farley.com,US
LUKOIL Lubricants ME,lukoil.ru,TR
LuLaRoe,lularoe.com,US
Luleå Tekniska Universitet,ltu.se,SE
Lulo Bank,lulobank.com,CO
Lululemon Athletica,lululemon.com,CA
Lululemon Athletica,lululemon.com,CN
Lululemon Athletica,lululemon.com,US
Lumentum,lumentum.com,US
Lumina Communications,luminapr.com,US
Luminis Health,luminishealth.org,US
Luminus,luminus.be,BE
Lumpkin County Schools,lumpkinschools.com,US
Lurie Children's,luriechildrens.org,US
"LUSOALIMENTOS - DISTRIBUIÇÃO, S.A.",dosmane.pt,PT
"LUSOMEDICAMENTA - SOCIEDADE TÉCNICA FARMACÊUTICA, S.A.",recipharm.com,PT
Lutessa,lutessa.com,FR
Luther College,luther.edu,US
Lutheran Senior Services,lssliving.org,US
Lutheran Services Florida,lsfnet.org,US
Lutron Electronics,lutron.com,US
Lutz,lutz.us,US
LU-VE SPA,luve.it,IT
LUX MED,luxmed.pl,PL
"LUXAIR, Société Luxembourgeoise de Navigation Aérienne S.A.",luxairgroup.lu,LU
Luxembourg Institute of Science & Technology (LIST),list.lu,LU
Luxembourg Institute of Socio-Economic Research (LISER),liser.lu,LU
LUXOTTICA GROUP SPA,luxottica.com,IT
Luxtrust S.A.,luxtrust.lu,LU
Luxury Escapes,luxuryescapes.com,AU
LVCVA,lvcva.com,US
Lyft,lyft.com,US
LYKO,lyko.com,SE
Lynn Public Schools,lynnschools.org,US
Lyons HR,lyonshr.com,US
Lyra Health,lyrahealth.com,US
Lyten,lyten.com,US
Lytx,lytx.com,US
M.C. Dean,mcdean.com,US
M.M.Warburg & CO Luxembourg S.A.,mmwarburg.lu,LU
M.P. Police Housing & Infrastructure Development Corporation,mp.gov.in,IN
M1 Support Services,m1services.com,US
MA Financial Group,mafinancial.com,AU
Ma Pak Leung Co,mapakleung.com,CN
MAA,maac.com,US
Maayee INC.,maayeeinc.com,US
Mac Papers,macpapers.com,US
Macalester College,macalester.edu,US
MacAllister Machinery,macallister.com,US
Macerich,macerich.com,US
MacHlink,machlink.com,US
Mack Energy Corporation,mec.com,CA
Mackenzie Health,mackenziehealth.ca,CA
Macleods Pharmaceuticals Ltd,macleodspharma.com,IN
Macmillan Cancer Support,macmillan.org.uk,GB
Macnica Networks Corp.,macnica.net,JP
Macomb Intermediate School District,misd.net,US
Macomb Oakland Adult Medicine,prismmedicalgroup.com,US
Macquarie Telecom,macquarietelecom.com,AU
MacStadium,macstadium.com,US
MACU,macu.edu,US
Madera County,maderacounty.com,US
Madera Unified School District,madera.k12.ca.us,US
Madison Area Technical College,madisoncollege.edu,US
Madison City Schools,madisoncity.k12.al.us,US
Madison International Realty,madisonint.com,US
Madison Marquette,madisonmarquette.com,US
MAG Aerospace,magaero.com,US
MAGMA VENTURE PARTNERS GENERAL PARTNER LTD,magmavc.com,IL
Magnamious,magnamious.com,IN
Magnati,magnati.com,AE
Magnit,magnitglobal.com,US
Magnite,magnite.com,US
Mahanagar Telephone Nigam Limited,mtnl.in,IN
Maharashtra Remote Sensing Application Centre,mrsac.gov.in,IN
